"ID" "Name" "PositionCommittee" "AttendanceCommittee" "AttendanceCommittee.prop" "Firstname" "Lastname" "Nationality" "NationalParty" "EPGroup" "NeutralCommittees" "NumberCommittees" "NumberPreviousCommittees" "Incumbent" "CommitteeIncumbent" "LoyaltyEPGroup" "LoyaltyNationalParty" "ParticipationRollCall" "PolicyLoyaltyEPGroup" "PolicyLoyaltyNationalParty" "PolicyParticipationRollCall" "MP" "Minister" "PM" "PolicyMP" "PolicyMinister" "NumberReports_OwnInitiative.prev" "NumberReports" "NumberReports_Codecision" "NumberReports_OwnInitiative" "NumberShadowReports" "Committee" "Year" "Chair" "NumberCommittees.lag" "NeutralCommittees.lag" "AttendanceCommittee.prop.lag" "NumberReports_Codecision.lag" "NumberReports.lag" "NumberShadowReports.lag" "PositionCommittee.lag" "Chair.lag" "NationalPolitics" "PolicyNationalPolitics" "EP" "INI.cum" "NewMember.lag" "NumberReports_Codecision.cum" "Loyalty" "NewMemberState"
96681 "Vilija Blinkeviciute" "Member" 20 0.869565217391304 "VILIJA" "BLINKEVICIUTE" "Lithuania" "Lietuvos socialdemokratu partija (Lithuania)" "S" 0 0 1 0 0 98.54 99.55 91.1 100 100 97.37 1 1 0 1 1 0 0 0 0 1 "EMPL" 4 0 1 0 0.625 0 0 0 2 0 1 1 7 0 0 0 3 0
105624 "Philippe Boulland" "Member" 15 0.652173913043478 "PHILIPPE" "BOULLAND" "France" "Union pour un Mouvement Populaire (France)" "PPE" 0 1 1 0 0 93.56 98.03 93.86 78.38 91.89 97.37 0 0 0 0 0 0 0 0 0 2 "EMPL" 4 0 1 0 0.958333333333333 0 0 0 2 0 0 0 7 0 0 0 0 0
4337 "Alejandro Cercas" "Member" 21 0.91304347826087 "ALEJANDRO" "CERCAS" "Spain" NA "S" 0 0 0 1 0 96.66 97.73 94.88 100 100 100 1 0 0 1 0 2 1 0 1 1 "EMPL" 4 0 0 0 1 0 0 1 2 0 1 1 7 2 0 2 3 0
28154 "Ole Christensen" "Member" 19 0.826086956521739 "OLE" "CHRISTENSEN" "Denmark" NA "S" 0 0 0 1 1 84.39 99.33 92.43 92.11 97.37 100 0 0 0 0 0 1 0 0 0 0 "EMPL" 4 0 0 0 0.791666666666667 0 0 0 2 0 0 0 7 1 0 0 1 0
113597 "Minodora Cliveti" "Member" 15 0.652173913043478 "MINODORA" "CLIVETI" "Romania" "Partidul Social Democrat (Romania)" "S" 0 0 0 0 0 97.37 97.35 93.6 93.33 93.33 100 1 0 0 0 1 0 0 0 0 0 "EMPL" 4 0 0 0 0.25 0 0 0 2 0 1 1 7 0 0 0 1 0
96726 "Marije Cornelissen" "Member" 15 0.652173913043478 "MARIJE" "CORNELISSEN" "Netherlands" "GroenLinks (Netherlands)" "Verts/ALE" 1 0 0 0 0 98.78 99.86 75.74 100 100 81.58 0 0 0 0 0 0 0 0 0 4 "EMPL" 4 0 0 1 0.625 0 1 0 2 0 0 0 7 1 0 0 3 0
112071 "Emer Costello" "Member" 21 0.91304347826087 "EMER" "COSTELLO" "Ireland" "Labour Party (Ireland)" "S" 0 0 0 0 0 98.16 99.07 96.97 95.65 90.91 95.83 0 0 0 0 0 0 1 1 0 0 "EMPL" 4 0 0 0 0.375 0 0 0 2 0 0 0 7 0 0 0 1 0
96880 "Andrea Cozzolino" "Member" 7 0.304347826086957 "ANDREA" "COZZOLINO" "Italy" "Partito Democratico (Italy)" "S" 0 2 1 0 0 95.57 95.99 71.55 100 100 18.42 0 0 0 0 0 0 0 0 0 0 "EMPL" 4 0 1 1 0.375 0 0 0 2 0 0 0 7 0 0 0 3 0
97125 "Frederic Daerden" "Member" 21 0.91304347826087 "FREDERIC" "DAERDEN" "Belgium" "Parti Socialiste (Belgium)" "S" 0 0 0 0 0 97.95 99.66 89.76 100 100 57.89 0 0 0 0 0 0 0 0 0 2 "EMPL" 4 0 0 0 1 0 1 0 2 0 0 0 7 1 0 0 3 0
96868 "Karima Delli" "Member" 19 0.826086956521739 "KARIMA" "DELLI" "France" "Europe Écologie (France)" "Verts/ALE" 0 0 1 0 0 98.34 99.05 86.28 100 100 97.37 0 0 0 0 0 0 1 0 1 4 "EMPL" 4 0 0 0 0.833333333333333 0 1 2 2 0 0 0 7 1 0 0 3 0
96682 "Sari Miriam Essayah" "Member" 19 0.826086956521739 "SARI" "ESSAYAH" "Finland" "Suomen kristillisdemokraatit (Finland)" "PPE" 0 0 0 0 0 83.94 100 80.96 93.75 100 42.11 1 0 0 1 0 0 0 0 0 0 "EMPL" 4 0 0 0 0.916666666666667 0 0 1 2 0 1 1 7 0 0 0 1 0
23840 "Richard Falbr" "Member" 19 0.826086956521739 "RICHARD" "FALBR" "Czech Republic" NA "S" 0 0 0 1 0 92.83 93.95 89.97 94.59 97.3 97.37 1 0 0 0 0 0 0 0 0 0 "EMPL" 4 0 0 0 0.625 0 0 0 2 0 1 0 7 1 0 0 1 0
96851 "Thomas Handel" "Member" 14 0.608695652173913 "THOMAS" "HANDEL" "Germany" "DIE LINKE. (Germany)" "GUE/NGL" 0 1 0 0 0 94.94 98.07 75.03 NA NA NA 0 0 0 0 0 0 1 0 1 4 "EMPL" 4 0 0 0 0.666666666666667 0 0 0 2 0 0 0 7 0 0 0 NA 0
28116 "Marian Harkin" "Member" 20 0.869565217391304 "MARIAN" "HARKIN" "Ireland" NA "ALDE" 0 0 0 1 1 88.78 0 84.85 87.88 0 86.84 1 0 0 0 0 0 1 1 0 5 "EMPL" 4 0 0 0 0.875 0 0 3 2 0 1 0 7 0 0 0 0 0
1407 "Stephen Hughes" "Member" 15 0.652173913043478 "STEPHEN" "HUGHES" "United Kingdom" NA "S" 0 0 0 1 0 90.27 96.13 82.09 100 86.96 60.53 0 0 0 0 0 2 1 0 1 1 "EMPL" 4 0 0 0 0.458333333333333 0 0 0 2 0 0 0 7 2 0 0 3 0
96781 "Danuta Jazlowiecka" "Member" 19 0.826086956521739 "DANUTA" "JAZLOWIECKA" "Poland" "Platforma Obywatelska (Poland)" "PPE" 0 0 0 0 0 96.17 98.47 93.55 100 100 84.21 1 0 0 0 0 0 1 1 0 0 "EMPL" 4 0 0 0 0.708333333333333 0 1 0 2 0 1 0 7 1 0 0 3 0
25919 "Martin Kastler" "Member" 12 0.521739130434783 "MARTIN" "KASTLER" "Germany" NA "PPE" 0 0 0 1 0 91.72 96.09 87.82 76.47 91.18 89.47 0 0 0 0 0 0 0 0 0 0 "EMPL" 4 0 0 0 0.416666666666667 0 0 0 2 0 0 0 7 0 0 1 0 0
96829 "Adam Kosa" "Member" 15 0.652173913043478 "ADAM" "KOSA" "Hungary" "Fidesz-Magyar Polgári Szövetség-Keresztény Demokrata Néppárt (Hungary)" "PPE" 0 1 0 0 0 96.35 97.65 70.11 94.12 100 44.74 0 0 0 0 0 0 0 0 0 0 "EMPL" 4 0 1 0 0.791666666666667 0 0 0 2 0 0 0 7 1 0 0 1 0
4531 "Jean Lambert" "Member" 22 0.956521739130435 "JEAN" "LAMBERT" "United Kingdom" NA "Verts/ALE" 0 0 0 1 0 97.47 100 92.94 96.77 100 81.58 0 0 0 0 0 1 1 0 1 4 "EMPL" 4 0 0 0 0.666666666666667 0 0 2 2 0 0 0 7 1 0 4 2 0
96735 "Patrick Le Hyaric" "Member" 10 0.434782608695652 "PATRICK" "LE HYARIC" "France" "Front de Gauche (France)" "GUE/NGL" 0 1 0 0 0 90.06 95.81 64.18 88 88 65.79 0 0 0 0 0 0 0 0 0 4 "EMPL" 4 0 1 0 0.25 0 0 1 2 0 0 0 7 0 0 0 0 0
96765 "Veronica Lope Fontagne" "Member" 21 0.91304347826087 "VERONICA" "LOPE FONTAGNE" "Spain" "Partido Popular (Spain)" "PPE" 0 0 0 0 0 94.91 98.11 86.59 96.77 96.77 81.58 1 0 0 0 0 0 1 0 1 1 "EMPL" 4 0 0 0 0.833333333333333 0 0 1 2 0 1 0 7 0 0 0 2 0
96673 "Olle Ludvigsson" "Member" 20 0.869565217391304 "OLLE" "LUDVIGSSON" "Sweden" "Arbetarepartiet- Socialdemokraterna (Sweden)" "S" 0 0 0 0 0 86.92 96.91 97.03 89.47 92.11 100 0 0 0 0 0 0 0 0 0 1 "EMPL" 4 0 0 0 0.916666666666667 0 0 0 2 0 0 0 7 0 0 0 0 0
38596 "Elisabeth Morin-Chartier" "Member" 20 0.869565217391304 "ELISABETH" "MORIN-CHARTIER" "France" NA "PPE" 1 0 0 1 1 95.41 96.86 98.26 73.68 86.84 100 0 0 0 0 0 0 2 2 0 0 "EMPL" 4 0 0 1 1 1 1 0 2 0 0 0 7 0 0 1 0 0
23819 "Csaba Ory" "Member" 21 0.91304347826087 "CSABA" "ORY" "Hungary" NA "PPE" 0 0 0 1 0 97.62 98.7 94.78 97.3 100 97.37 1 0 0 1 0 2 0 0 0 3 "EMPL" 4 0 0 0 0.875 0 0 0 2 0 1 1 7 2 0 2 2 0
26829 "Siiri Oviir" "Member" 18 0.782608695652174 "SIIRI" "OVIIR" "Estonia" NA "ALDE" 1 0 0 1 1 99.03 99.89 95.29 100 100 100 1 1 0 1 1 0 0 0 0 0 "EMPL" 4 0 0 1 0.583333333333333 0 0 1 2 0 1 1 7 0 0 0 3 0
96658 "Konstantinos Poupakis" "Member" 18 0.782608695652174 "KONSTANTINOS" "POUPAKIS" "Greece" "Nea Demokratia (Greece)" "PPE" 0 0 0 0 0 93.79 99.41 87.51 62.96 100 71.05 0 0 0 0 0 0 0 0 0 0 "EMPL" 4 0 0 0 0.875 0 0 0 2 0 0 0 7 0 0 0 0 0
96925 "Sylvana Rapti" "Member" 18 0.782608695652174 "SYLVANA" "RAPTI" "Greece" "Panhellenic Socialist Movement (Greece)" "S" 0 0 0 0 0 96.44 99.46 94.98 90.91 93.94 86.84 1 0 0 1 0 0 0 0 0 1 "EMPL" 4 0 0 0 0.708333333333333 0 0 2 2 0 1 1 7 0 0 0 1 0
96819 "Licia Ronzulli" "Member" 14 0.608695652173913 "LICIA" "RONZULLI" "Italy" "Forza Italia (Italy)" "PPE" 0 0 0 0 0 95.77 96.61 96.93 100 100 100 0 0 0 0 0 0 0 0 0 0 "EMPL" 4 0 0 0 0.666666666666667 0 0 0 2 0 0 0 7 0 0 0 3 0
96770 "Joanna Katarzyna Skrzydlewska" "Member" 17 0.739130434782609 "JOANNA KATARZYNA" "SKRZYDLEWSKA" "Poland" "Platforma Obywatelska (Poland)" "PPE" 1 0 0 0 0 96.54 99 91.81 100 100 97.37 1 0 0 0 0 0 1 0 1 0 "EMPL" 4 0 0 1 0.625 0 0 0 2 0 1 0 7 0 0 0 3 0
96831 "Jutta Steinruck" "Member" 22 0.956521739130435 "JUTTA" "STEINRUCK" "Germany" "Sozialdemokratische Partei Deutschlands (Germany)" "S" 0 0 0 0 0 96.09 96.93 96.83 92.11 94.74 100 0 0 0 0 0 0 1 1 0 0 "EMPL" 4 0 0 0 0.875 0 0 0 2 0 0 0 7 0 0 0 1 0
96835 "Traian Ungureanu" "Member" 13 0.565217391304348 "TRAIAN" "UNGUREANU" "Romania" "Partidul Democrat-Liberal (Romania)" "PPE" 0 0 0 0 0 96.07 96.06 65.2 100 100 57.89 0 0 0 0 0 0 0 0 0 1 "EMPL" 4 0 0 0 0.541666666666667 0 0 0 2 0 0 0 7 1 0 0 3 0
108329 "Andrea Zanoni" "Member" 12 0.521739130434783 "ANDREA" "ZANONI" "Italy" "Italia dei Valori" "ALDE" 0 0 1 0 0 90.95 0 97.24 83.78 0 97.37 0 0 0 0 0 0 0 0 0 0 "EMPL" 4 0 1 0 0.458333333333333 0 0 0 2 0 0 0 7 0 0 0 0 0
1941 "Roberta Angelilli" "Substitute" 3 0.130434782608696 "ROBERTA" "ANGELILLI" "Italy" NA "PPE" 0 1 1 1 0 92.14 93.31 96.52 89.19 89.19 97.37 0 0 0 0 0 0 0 0 0 0 "EMPL" 4 0 1 0 0.0416666666666667 0 0 0 3 0 0 0 7 0 0 0 0 0
97293 "Georges Bach" "Substitute" 20 0.869565217391304 "GEORGES" "BACH" "Luxembourg" "Parti chrétien social luxembourgeois (Luxembourg)" "PPE" 0 1 1 0 0 95.75 97.22 96.42 94.74 94.74 100 0 0 0 0 0 0 0 0 0 1 "EMPL" 4 0 1 0 0.916666666666667 0 0 1 3 0 0 0 7 0 0 0 1 0
96732 "Malika Benarab-Attou" "Substitute" 9 0.391304347826087 "MALIKA" "BENARAB-ATTOU" "France" "Nouvelle Donne (France)" "Verts/ALE" 0 1 1 0 0 97.32 98.07 95.5 100 100 100 0 0 0 0 0 0 0 0 0 0 "EMPL" 4 0 1 0 0.25 0 0 0 3 0 0 0 7 0 0 0 3 0
28148 "Francoise Castex" "Substitute" 6 0.260869565217391 "FRANCOISE" "CASTEX" "France" NA "S" 0 1 1 1 1 91.11 95.47 79.43 100 97.14 94.74 0 0 0 0 0 1 0 0 0 0 "EMPL" 4 0 1 0 0.0833333333333333 0 0 0 3 0 0 0 7 1 0 0 3 0
96915 "Sergio Gaetano Cofferati" "Substitute" 5 0.217391304347826 "SERGIO GAETANO" "COFFERATI" "Italy" "Partito Democratico (Italy)" "S" 0 1 0 0 0 97.38 97.7 97.75 86.84 86.84 100 0 0 0 0 0 0 0 0 0 0 "EMPL" 4 0 1 0 0.5 0 0 0 2 0 0 0 7 0 0 0 0 0
96873 "Jurgen Creutzmann" "Substitute" 3 0.130434782608696 "JURGEN" "CREUTZMANN" "Germany" "Freie Demokratische Partei (Germany)" "ALDE" 0 1 1 0 0 90 95.05 87 83.78 91.89 97.37 0 0 0 0 0 0 0 0 0 1 "EMPL" 4 0 2 0 0.0833333333333333 0 0 1 3 0 0 0 7 0 0 0 0 0
109337 "Philippe De Backer" "Substitute" 6 0.260869565217391 "PHILIPPE" "DE BACKER" "Belgium" "Open Vlaamse Liberalen en Democraten (Belgium)" "ALDE" 0 1 1 0 0 97.53 98.74 90.99 100 100 57.89 0 0 0 0 0 0 0 0 0 2 "EMPL" 4 0 1 0 0.333333333333333 0 0 0 3 0 0 0 7 0 0 0 3 0
96826 "Tamas Deutsch" "Substitute" 4 0.173913043478261 "TAMAS" "DEUTSCH" "Hungary" "Fidesz-Magyar Polgári Szövetség-Keresztény Demokrata Néppárt (Hungary)" "PPE" 1 1 1 0 0 97.71 98.57 71.65 100 100 78.95 1 1 0 0 0 0 0 0 0 0 "EMPL" 4 0 1 1 0.208333333333333 0 0 0 3 0 1 0 7 0 0 0 3 0
28310 "Edite Estrela" "Substitute" 7 0.304347826086957 "EDITE" "ESTRELA" "Portugal" NA "S" 1 1 1 1 0 98.69 99.01 93.45 97.37 97.3 100 1 0 0 0 0 0 0 0 0 0 "EMPL" 4 0 1 1 0.25 0 0 0 3 0 1 0 7 1 0 0 2 0
96832 "Kinga Goncz" "Substitute" 12 0.521739130434783 "KINGA" "GONCZ" "Hungary" "Magyar Szocialista Párt (Hungary)" "S" 0 1 1 0 0 98.22 98.84 97.54 94.74 94.59 100 0 1 0 0 1 0 0 0 0 2 "EMPL" 4 0 1 0 0.583333333333333 0 0 0 3 0 1 1 7 0 0 2 1 0
2073 "Richard Howitt" "Substitute" 9 0.391304347826087 "RICHARD" "HOWITT" "United Kingdom" NA "S" 0 1 1 1 0 87.69 97.8 79.02 92.59 92.31 71.05 0 0 0 0 0 1 1 0 1 0 "EMPL" 4 0 1 0 0.541666666666667 0 0 0 3 0 0 0 7 1 0 0 1 0
34249 "Filiz Hakaeva Hyusmenova" "Substitute" 3 0.130434782608696 "FILIZ" "HYUSMENOVA" "Bulgaria" NA "ALDE" 0 1 1 1 0 99.06 99.16 98.06 100 100 100 1 1 0 0 0 0 0 0 0 0 "EMPL" 4 0 1 0 0.291666666666667 0 0 0 3 0 1 0 7 0 0 0 3 0
23691 "Jelko Kacin" "Substitute" 5 0.217391304347826 "JELKO" "KACIN" "Slovenia" NA "ALDE" 0 1 1 1 0 97.19 100 80.25 100 100 76.32 1 1 0 0 0 0 0 0 0 1 "EMPL" 4 0 1 0 0.291666666666667 0 0 0 3 0 1 0 7 0 0 0 3 0
1852 "Dieter-Lebrecht Koch" "Substitute" 2 0.0869565217391304 "DIETER-LEBRECHT" "KOCH" "Germany" NA "PPE" 0 1 1 1 0 96.04 96.7 93.04 97.3 97.22 97.37 1 0 0 0 0 0 0 0 0 0 "EMPL" 4 0 0 0 0 0 0 0 0 0 1 0 7 2 0 1 2 0
101954 "Jan Kozlowski" "Substitute" 8 0.347826086956522 "JAN" "KOZLOWSKI" "Poland" "Platforma Obywatelska (Poland)" "PPE" 0 1 1 0 0 96.23 99.37 97.85 100 100 100 0 0 0 0 0 0 0 0 0 0 "EMPL" 4 0 1 0 0.375 0 0 1 3 0 0 0 7 0 0 0 3 0
111027 "Svetoslav Hristov Malinov" "Substitute" 8 0.347826086956522 "SVETOSLAV HRISTOV" "MALINOV" "Bulgaria" NA "PPE" 0 1 0 0 0 NA NA NA 100 100 51.61 1 0 0 0 0 0 0 0 0 0 "EMPL" 4 0 1 0 0.416666666666667 0 0 0 3 0 1 0 7 0 0 0 3 0
96685 "Riikka Manner" "Substitute" 2 0.0869565217391304 "RIIKKA" "PAKARINEN" "Finland" "Suomen Keskusta (Finland)" "ALDE" 0 1 1 0 0 NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 1 "EMPL" 4 0 1 0 0.0416666666666667 0 0 1 3 0 0 0 7 0 0 0 NA 0
97344 "Paul Murphy" "Substitute" 2 0.0869565217391304 "PAUL" "MURPHY" "Ireland" "Socialist Party (Ireland)" "GUE/NGL" 0 1 1 0 0 88.18 100 81.68 90 100 52.63 0 0 0 0 0 0 0 0 0 5 "EMPL" 4 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 1 0
1122 "Ria Oomen-Ruijten" "Substitute" 12 0.521739130434783 "RIA" "OOMEN-RUIJTEN" "Netherlands" NA "PPE" 0 1 1 1 1 93.23 98.17 78.71 87.1 100 81.58 1 0 0 NA 0 2 1 0 1 0 "EMPL" 4 0 1 0 0.5 0 0 0 3 0 1 NA 7 3 0 2 0 0
97050 "Antigoni Papadopoulou" "Substitute" 13 0.565217391304348 "ANTIGONI" "PAPADOPOULOU" "Cyprus" "Democratic Party (Cyprus)" "S" 0 1 1 0 0 95.19 100 74.51 90.63 100 84.21 1 0 0 1 0 0 0 0 0 1 "EMPL" 4 0 1 0 0.666666666666667 0 0 1 3 0 1 1 7 0 0 0 1 0
103488 "Sergio Gutierrez Prieto" "Substitute" 13 0.565217391304348 "SERGIO" "GUTIERREZ PRIETO" "Spain" "Partido Socialista Obrero Español (Spain)" "S" 0 1 1 0 0 97.65 99.18 87 100 100 94.74 0 0 0 0 0 0 0 0 0 0 "EMPL" 4 0 1 0 0.25 0 0 0 3 0 0 0 7 0 0 0 3 0
96998 "Evelyn Regner" "Substitute" 20 0.869565217391304 "EVELYN" "REGNER" "Austria" "Sozialdemokratische Partei Österreichs (Austria)" "S" 0 1 1 0 0 90.72 97.29 96.01 97.37 100 100 0 0 0 0 0 0 0 0 0 1 "EMPL" 4 0 1 0 0.791666666666667 0 0 1 3 0 0 0 7 0 0 0 2 0
96932 "Birgit Sippel" "Substitute" 8 0.347826086956522 "BIRGIT" "SIPPEL" "Germany" "Sozialdemokratische Partei Deutschlands (Germany)" "S" 0 1 1 0 0 97.23 97.47 85.06 97.37 100 100 0 0 0 0 0 0 0 0 0 1 "EMPL" 4 0 1 0 0.458333333333333 0 0 0 3 0 0 0 7 0 0 0 2 0
39724 "Csaba Sogor" "Substitute" 17 0.739130434782609 "CSABA" "SOGOR" "Romania" NA "PPE" 0 1 1 1 1 97.13 100 92.94 100 100 94.74 1 0 0 0 0 0 1 1 0 1 "EMPL" 4 0 1 0 0.583333333333333 0 0 1 3 0 1 0 7 0 0 0 3 0
96703 "Emilie Turunen" "Substitute" 3 0.130434782608696 "EMILIE" "TURUNEN" "Denmark" "Socialdemokratiet (Denmark)" "Verts/ALE" 0 1 1 0 0 95.42 100 89.36 97.22 100 94.74 0 0 0 0 0 0 0 0 0 1 "EMPL" 4 0 1 0 0.583333333333333 0 0 1 3 0 0 0 7 1 0 0 2 0
28619 "Tatjana Zdanoka" "Substitute" 3 0.130434782608696 "TATJANA" "ZDANOKA" "Latvia" NA "Verts/ALE" 0 2 2 1 1 97.61 100 94.37 100 100 100 1 0 0 0 0 0 0 0 0 0 "EMPL" 4 0 2 0 0.0416666666666667 0 0 0 3 0 1 0 7 0 0 0 3 0
28248 "Gabriele Zimmer" "Substitute" 4 0.173913043478261 "GABRIELE" "ZIMMER" "Germany" NA "GUE/NGL" 0 0 1 1 1 95.35 98.06 79.63 91.18 97.06 89.47 0 0 0 0 0 1 0 0 0 2 "EMPL" 4 0 1 0 0.375 0 0 2 3 0 0 0 7 1 0 0 1 0
1985 "Pervenche Beres" "Chair" 14 0.933333333333333 "PERVENCHE" "BERES" "France" NA "S" 0 2 0 1 0 93.29 98.04 81.17 100 100 70.69 0 0 0 0 0 0 2 0 0 0 "EMPL" 5 1 1 0 0.956521739130435 1 2 0 1 1 0 0 7 0 0 2 3 0
96872 "Nadja Hirsch" "Vice-Chair" 7 0.466666666666667 "NADJA" "HIRSCH" "Germany" "Freie Demokratische Partei (Germany)" "ALDE" 0 0 0 0 0 88.89 92.51 76.97 79.35 85.71 79.31 0 0 0 0 0 0 0 0 0 0 "EMPL" 5 0 0 0 1 0 1 6 4 0 0 0 7 2 0 0 0 0
1933 "Elisabeth Schroedter" "Vice-Chair" 13 0.866666666666667 "ELISABETH" "SCHROEDTER" "Germany" NA "Verts/ALE" 0 0 0 1 1 99.07 99 96.48 98.17 98.17 93.97 0 0 0 0 0 1 0 0 0 0 "EMPL" 5 0 0 0 1.04347826086957 0 0 2 4 0 0 0 7 2 0 0 2 0
1922 "Thomas Mann" "Vice-Chair" 13 0.866666666666667 "THOMAS" "MANN" "Germany" NA "PPE" 0 0 0 1 1 97.26 97.53 98 96.04 97.03 87.07 0 0 0 0 0 2 0 0 0 0 "EMPL" 5 0 0 0 0.91304347826087 0 0 0 4 0 0 0 7 3 0 1 1 0
111589 "Ines Cristina Zuber" "Vice-Chair" 8 0.533333333333333 "INES CRISTINA" "ZUBER" "Portugal" "Coligação Democrática Unitária (Portugal)" "GUE/NGL" 1 0 0 0 0 80.94 100 91.03 92.04 100 98.28 0 0 0 0 0 0 1 0 0 5 "EMPL" 5 0 0 1 0.478260869565217 0 0 3 4 0 0 0 7 0 0 0 1 0
5956 "Regina Bastos" "Member" 11 0.733333333333333 "REGINA" "BASTOS" "Portugal" NA "PPE" 1 0 0 0 0 96.32 98.98 95.52 98.26 98.23 99.14 1 0 0 0 0 0 0 0 0 1 "EMPL" 5 0 0 1 0.826086956521739 0 0 0 2 0 1 0 7 1 0 0 2 0
23866 "Edit Bauer" "Member" 12 0.8 "EDIT" "BAUER" "Slovakia" NA "PPE" 1 1 0 1 1 96.04 100 95.72 97.41 100 100 1 0 0 1 0 1 1 1 0 1 "EMPL" 5 0 1 1 0.782608695652174 0 0 1 2 0 1 1 7 1 0 1 2 0
107041 "Heinz K. Becker" "Member" 10 0.666666666666667 "HEINZ K." "BECKER" "Austria" "Österreichische Volkspartei (Austria)" "PPE" 0 2 1 0 0 93.48 98.33 95.24 94.83 99.14 100 0 0 0 0 0 0 0 0 0 1 "EMPL" 5 0 1 0 0.695652173913043 0 1 1 2 0 0 0 7 1 0 0 1 0
28214 "Jean-Luc Bennahmias" "Member" 7 0.466666666666667 "JEAN-LUC" "BENNAHMIAS" "France" NA "ALDE" 0 0 0 1 1 70.04 84.63 91.38 75.22 92.92 97.41 0 0 0 0 0 0 0 0 0 0 "EMPL" 5 0 0 0 0.565217391304348 0 0 0 2 0 0 0 7 0 0 0 0 0
112014 "Phil Bennion" "Member" 14 0.933333333333333 "PHIL" "BENNION" "United Kingdom" "Liberal Democrats Party (United Kingdom)" "ALDE" 0 0 0 0 0 78.74 81.7 91.79 89.66 93.1 100 0 0 0 0 0 0 1 0 1 1 "EMPL" 5 0 0 0 0.826086956521739 0 0 2 2 0 0 0 7 0 0 0 1 0
96681 "Vilija Blinkeviciute" "Member" 9 0.6 "VILIJA" "BLINKEVICIUTE" "Lithuania" "Lietuvos socialdemokratu partija (Lithuania)" "S" 1 0 1 0 0 97.77 100 80.28 100 100 87.07 1 1 0 1 1 0 1 0 1 0 "EMPL" 5 0 0 0 0.869565217391304 0 0 1 2 0 1 1 7 0 0 0 3 0
105624 "Philippe Boulland" "Member" 8 0.533333333333333 "PHILIPPE" "BOULLAND" "France" "Union pour un Mouvement Populaire (France)" "PPE" 0 1 1 0 0 97.03 98.58 97.59 89.66 100 100 0 0 0 0 0 0 0 0 0 1 "EMPL" 5 0 1 0 0.652173913043478 0 0 2 2 0 0 0 7 0 0 0 1 0
28122 "David Casa" "Member" 3 0.2 "DAVID" "CASA" "Malta" NA "PPE" 0 0 0 1 0 95.1 100 49.31 82.22 100 38.79 0 0 0 0 0 0 0 0 0 1 "EMPL" 5 0 0 0 0.0434782608695652 0 0 0 2 0 0 0 7 0 0 0 0 0
4337 "Alejandro Cercas" "Member" 15 1 "ALEJANDRO" "CERCAS" "Spain" NA "S" 0 0 0 1 0 93.86 97.07 94.34 100 100 92.24 1 0 0 1 0 2 1 0 1 0 "EMPL" 5 0 0 0 0.91304347826087 0 1 1 2 0 1 1 7 3 0 2 3 0
28154 "Ole Christensen" "Member" 13 0.866666666666667 "OLE" "CHRISTENSEN" "Denmark" NA "S" 0 0 0 1 1 78.97 99.11 85.59 81.03 98.28 100 0 0 0 0 0 1 0 0 0 2 "EMPL" 5 0 0 0 0.826086956521739 0 0 0 2 0 0 0 7 1 0 0 0 0
113597 "Minodora Cliveti" "Member" 10 0.666666666666667 "MINODORA" "CLIVETI" "Romania" "Partidul Social Democrat (Romania)" "S" 0 0 0 0 0 97.76 98.84 95.38 99.14 99.14 100 1 0 0 0 1 0 0 0 0 0 "EMPL" 5 0 0 0 0.652173913043478 0 0 0 2 0 1 1 7 0 0 0 2 0
96726 "Marije Cornelissen" "Member" 7 0.466666666666667 "MARIJE" "CORNELISSEN" "Netherlands" "GroenLinks (Netherlands)" "Verts/ALE" 1 0 0 0 0 98.44 99.75 84.14 91 100 86.21 0 0 0 0 0 0 0 0 0 5 "EMPL" 5 0 0 1 0.652173913043478 0 0 4 2 0 0 0 7 1 0 0 1 0
112071 "Emer Costello" "Member" 13 0.866666666666667 "EMER" "COSTELLO" "Ireland" "Labour Party (Ireland)" "S" 0 0 0 0 0 96.15 99.2 94.9 100 100 98.28 0 0 0 0 0 0 0 0 0 1 "EMPL" 5 0 0 0 0.91304347826087 1 1 0 2 0 0 0 7 0 0 1 3 0
96880 "Andrea Cozzolino" "Member" 3 0.2 "ANDREA" "COZZOLINO" "Italy" "Partito Democratico (Italy)" "S" 0 3 1 0 0 95.51 96.29 70.69 96.3 96.3 46.55 0 0 0 0 0 0 0 0 0 0 "EMPL" 5 0 2 0 0.304347826086957 0 0 0 2 0 0 0 7 0 0 0 2 0
97125 "Frederic Daerden" "Member" 13 0.866666666666667 "FREDERIC" "DAERDEN" "Belgium" "Parti Socialiste (Belgium)" "S" 0 0 0 0 0 96.71 99.75 83.79 100 100 75.86 0 0 0 0 0 0 1 1 0 0 "EMPL" 5 0 0 0 0.91304347826087 0 0 2 2 0 0 0 7 1 0 0 3 0
96868 "Karima Delli" "Member" 8 0.533333333333333 "KARIMA" "DELLI" "France" "Europe Écologie (France)" "Verts/ALE" 0 1 1 0 0 99.02 99.51 84.41 98.26 100 99.14 0 0 0 0 0 0 0 0 0 4 "EMPL" 5 0 0 0 0.826086956521739 0 1 4 2 0 0 0 7 2 0 0 2 0
